candidate_id,job_id,skill_match_ratio,experience_gap,same_domain,has_certification,placed,days_to_place
C0756,J0061,0.0,2.6,0,0,0,
C0757,J0005,0.0,-3.5,0,0,0,
C0757,J0011,0.0,-0.5,0,0,0,
C0757,J0044,0.0,-3.5,0,0,0,
C0757,J0115,0.0,-5.5,0,0,0,
C0758,J0058,0.0,-4.3,0,0,0,
C0758,J0146,1.0,0.2,1,0,1,5.0
C0758,J0141,0.0,0.2,0,0,1,24.0
C0758,J0144,0.33,0.2,0,0,1,25.0
C0759,J0112,1.0,3.9,1,0,1,20.0
C0759,J0102,0.2,3.9,0,0,1,30.0
C0760,J0056,0.0,2.7,0,1,0,
C0760,J0139,0.0,4.7,0,1,1,22.0
C0761,J0117,0.0,-1.1,0,1,0,
C0761,J0036,0.0,3.4,0,1,1,33.0
C0761,J0065,1.0,-3.1,1,1,1,9.0
C0762,J0100,0.0,-2.2,0,0,0,
C0762,J0137,0.0,0.8,0,0,0,
C0762,J0037,0.0,2.3,0,0,0,
C0763,J0027,0.0,-6.6,0,1,0,
C0763,J0089,0.0,-1.6,0,1,0,
C0763,J0110,0.0,-1.6,0,1,0,
C0763,J0023,0.0,-1.6,0,1,0,
C0764,J0015,0.0,0.5,0,0,1,38.0
C0764,J0042,1.0,0.5,1,0,1,14.0
C0764,J0130,0.33,-1.5,0,0,0,
C0764,J0014,0.0,-3.5,0,0,0,
C0765,J0100,0.0,-4.7,0,1,0,
C0765,J0122,0.25,-1.7,0,1,1,34.0
C0765,J0109,0.2,-0.7,0,1,0,
C0766,J0065,0.0,-6.6,0,0,1,32.0
C0766,J0013,0.0,-0.6,0,0,0,
C0766,J0035,0.0,-2.6,0,0,0,
C0767,J0072,0.0,1.5,0,1,0,
C0767,J0074,0.33,0.5,1,1,0,
C0767,J0077,0.0,-3.5,0,1,1,24.0
C0767,J0117,0.0,-1.5,0,1,0,
C0768,J0052,0.0,-6.9,0,0,0,
C0768,J0035,0.0,-2.9,0,0,0,
C0769,J0026,0.0,3.5,0,1,1,33.0
C0769,J0030,0.0,2.0,0,1,0,
C0769,J0112,0.0,2.0,0,1,1,28.0
C0769,J0093,0.0,2.0,0,1,0,
C0770,J0054,0.0,-5.0,0,1,0,
C0770,J0137,0.0,-2.0,0,1,0,
C0770,J0026,0.0,-0.5,0,1,0,
C0770,J0103,0.0,-1.0,0,1,0,
C0771,J0126,1.0,-0.5,1,0,1,5.0
C0771,J0114,0.2,-0.5,0,0,0,
C0772,J0008,0.8,1.4,1,1,0,
C0772,J0053,0.0,2.4,0,1,0,
C0772,J0129,0.67,-2.6,1,1,0,
C0772,J0081,0.0,2.4,0,1,0,
C0773,J0022,0.4,-4.4,1,0,0,
C0773,J0089,0.0,0.6,0,0,1,22.0
C0774,J0146,0.0,-0.1,0,0,0,
C0774,J0022,0.0,-6.6,0,0,0,
C0774,J0034,0.6,-1.6,1,0,0,
C0775,J0111,0.0,-0.7,0,0,0,
C0775,J0014,0.0,-3.7,0,0,0,
C0775,J0060,0.4,-5.7,1,0,0,
C0775,J0028,0.2,0.3,0,0,0,
C0776,J0111,0.0,-0.6,0,0,0,
C0776,J0023,0.0,-0.6,0,0,0,
C0776,J0140,0.0,-1.6,0,0,0,
C0777,J0052,0.0,-4.6,0,1,0,
C0777,J0082,0.0,-0.6,0,1,0,
C0778,J0040,0.4,4.9,0,1,0,
C0778,J0111,0.25,4.9,0,1,1,28.0
C0778,J0118,1.0,5.9,1,1,1,19.0
C0779,J0148,0.0,-1.3,0,1,0,
C0779,J0032,0.33,-0.3,0,1,0,
C0779,J0005,0.0,-4.3,0,1,0,
C0779,J0008,0.8,-2.3,1,1,0,
C0780,J0024,0.33,-2.2,0,0,0,
C0780,J0025,0.0,-1.2,0,0,0,
C0780,J0136,0.0,-0.2,0,0,0,
C0780,J0146,0.0,0.3,0,0,0,
C0781,J0094,0.67,-0.3,1,0,1,15.0
C0781,J0026,0.0,-0.3,0,0,0,
C0782,J0066,1.0,7.6,1,1,1,13.0
C0782,J0079,0.25,7.6,0,1,0,
C0782,J0143,0.0,6.6,0,1,1,38.0
C0783,J0105,0.0,2.6,0,1,1,25.0
C0783,J0117,0.0,-1.9,0,1,0,
C0783,J0018,0.4,2.6,0,1,1,35.0
C0784,J0150,0.0,-0.2,0,0,0,
C0784,J0002,0.0,-6.2,0,0,0,
C0785,J0054,0.0,0.6,0,0,0,
C0785,J0009,0.0,-1.4,0,0,1,33.0
C0785,J0112,0.0,3.6,0,0,0,
C0785,J0029,0.0,2.6,0,0,0,
C0786,J0097,0.0,0.0,0,0,0,
C0786,J0079,0.0,4.0,0,0,1,31.0
C0786,J0111,0.0,3.0,0,0,0,
C0786,J0052,0.0,-2.0,0,0,0,
C0787,J0090,0.0,2.1,0,1,1,31.0
C0787,J0148,0.0,1.1,0,1,0,
C0788,J0116,0.25,-1.0,1,1,0,
C0788,J0149,0.0,-2.0,0,1,0,
C0789,J0075,0.0,2.5,0,1,0,
C0789,J0006,0.0,0.5,0,1,0,
C0790,J0140,0.2,0.0,0,0,1,30.0
C0790,J0043,0.2,-4.0,0,0,0,
C0791,J0030,0.33,-0.9,0,0,0,
C0791,J0093,0.2,-0.9,0,0,0,
C0791,J0064,0.5,0.1,1,0,0,
C0791,J0014,0.25,-3.9,0,0,0,
C0792,J0005,0.67,-1.6,1,0,0,
C0792,J0055,0.0,2.4,0,0,0,
C0793,J0076,0.0,3.3,0,0,0,
C0793,J0123,0.0,-0.7,0,0,0,
C0793,J0046,0.0,2.3,0,0,0,
C0794,J0057,0.0,-4.9,0,0,0,
C0794,J0014,0.0,-4.9,0,0,0,
C0794,J0125,0.0,-0.9,0,0,0,
C0795,J0096,0.5,5.8,0,0,0,
C0795,J0135,1.0,6.3,1,0,0,
C0795,J0120,0.25,3.8,0,0,0,
C0795,J0116,0.25,4.8,0,0,0,
C0796,J0089,0.0,2.7,0,0,0,
C0796,J0141,0.0,4.2,0,0,0,
C0796,J0085,0.0,2.7,0,0,0,
C0796,J0099,0.0,3.7,0,0,0,
C0797,J0109,0.0,-0.7,0,0,0,
C0797,J0091,0.0,-6.7,0,0,0,
C0798,J0072,0.67,1.7,1,0,1,25.0
C0798,J0021,0.0,2.7,0,0,0,
C0798,J0010,0.75,0.7,1,0,1,20.0
C0799,J0083,0.8,0.8,1,0,1,18.0
C0799,J0025,0.0,-0.2,0,0,0,
C0799,J0008,0.2,-1.2,0,0,0,
C0799,J0065,0.67,-5.2,1,0,1,21.0
C0800,J0139,0.0,1.9,0,0,0,
C0800,J0027,0.0,-4.1,0,0,0,
C0800,J0007,0.2,1.9,0,0,0,
